4187098111,21717801,14.5547470,120.9970534,14.5626633,120.9951811,0.898835046559,Taft Avenue
25526940,296070635,14.5601662,120.9894280,14.5594046,120.9897502,0.0911403422033,F.B. Harrison
21590494,21590491,14.5826489,120.9711254,14.5846557,120.9744314,0.419773621545,25th Street
32547838,21630144,14.5542864,121.0012032,14.5546684,121.0018959,0.0857868608606,Finlandia
21630141,243428934,14.5549568,121.0007280,14.5541218,121.0025764,0.219583595993,Edison
243428934,21630143,14.5541218,121.0025764,14.5548334,121.0023941,0.0811487350947,Bautista
21638765,5799534217,14.5942993,120.9749761,14.5945455,120.9775753,0.281386841071,Magallanes Drive
21674223,25584075,14.5643246,121.0163253,14.5664842,121.0171556,0.255151419312,South Avenue
3720709370,21717775,14.5608429,121.0176125,14.5590331,121.0247450,0.794305283683,Valero
648389871,33955833,14.5702246,120.9911140,14.5699254,120.9890183,0.228251057494,San Andres
242416546,242418058,14.5538746,121.0194878,14.5551163,121.0200447,0.149924279683,Paseo de Roxas
25215256,25215253,14.5540256,121.0100367,14.5545956,121.0111977,0.140116913651,S. Javier
30917448,25005313,14.5677982,121.0019193,14.5659385,120.9979276,0.476841904431,Estrada
29493816,6053243251,14.5936792,121.0119720,14.5947305,121.0128444,0.149555537995,Padre Jacinto Zamora
25353435,5799339795,14.5976516,121.0176189,14.5977279,121.0175646,0.0102714283574,V. Mapa
34012971,25526952,14.5777109,120.9818888,14.5741701,120.9838587,0.445583905736,Adriatico
21458559,21458435,14.6006894,121.0133643,14.5988603,121.0146371,0.244470199164,Valenzuela
21674236,25583964,14.5695916,121.0245794,14.5666281,121.0235784,0.345183146791,Nicanor T. Garcia
225368051,21674228,14.5671194,121.0222709,14.5677001,121.0224761,0.0679501137777,Pililla
5509743759,32546860,14.5702088,121.0226615,14.5734776,121.0249454,0.437472488158,Taguig
25584065,254034507,14.5658826,121.0232879,14.5637985,121.0289737,0.654684194237,Constellation
21674221,2355630709,14.5711730,121.0189635,14.5717728,121.0191970,0.0709746978953,Taliba
25584068,32546919,14.5708613,121.0204498,14.5747131,121.0233753,0.5301092601,Constancia
5835961157,32546912,14.5701377,121.0209110,14.5744042,121.0238469,0.568277715235,Hondranez
225368211,32546898,14.5677810,121.0204824,14.5741173,121.0242418,0.80971092837,J. B. Roxas
313118286,25583902,14.5686147,121.0207855,14.5684079,121.0212113,0.0512741283725,Legaspi
25584072,262622408,14.5703796,121.0221167,14.5738314,121.0245789,0.465043266488,Pateros
5509743784,25584077,14.5724693,121.0133877,14.5707381,121.0187957,0.613446915677,Malolos
159124728,25584078,14.5714673,121.0145285,14.5699070,121.0184750,0.458987753082,Barasoain
25584083,32547189,14.5646563,121.0154713,14.5690659,121.0171500,0.520356285261,Kakarong
25584081,5542121259,14.5677531,121.0153843,14.5649681,121.0137831,0.353167897411,Zapote
141445910,25583871,14.5659672,121.0135162,14.5666572,121.0139243,0.0881058053956,Venecia
